genesymbols	EXM	Prim	CTB
NUAK2	131.693864774741	79.4533638305249	552.777638144482
NUCB2	328.034612908017	4035.37963748167	2133.8804603139
NUPR1	64.522752310736	5022.20883828362	1172.73319073209
NUS1	327.357197728874	1872.42318885104	1084.41771139807
NUSAP1	554.000539582941	85.6688034120975	3022.96069422477
ODF3B	1493.61402244668	24.9305494383197	880.358447478411
OLR1	4.22616527209172	19.5143018273694	202.101155225054
OPTN	1225.14840152407	340.821876000228	1013.62969205259
OR5AC2	73.3057979820242	10.208775223061	473.098415391056
OTUB2	35.3968640022181	1054.89320135951	109.696347702162
OVOL1	211.586715195145	3120.15322293381	2415.22769470355
OVOL2	724.935839393288	13.4961658475356	344.613775957149
P2RY11	104.02994381695	57.6790836483791	564.168171816852
P3H2	718.276888633669	104.690105560851	81.6929562817084
PACSIN2	1063.91771032204	2739.03413951125	1341.00387596112
PAGE4	54.2491084767102	762.027781948345	5942.01320312072
PAK3	43.9073033109536	301.516085282933	104.447090312917
PALLD	2393.44017360455	75.5352184699381	1304.2920965201
PALM2.AKAP2	1472.42303813023	153.704764369892	1118.59910679838
PAPPA2	6246.07038041178	149.085336240078	181.864128744263
PAQR8	3334.22380087708	40.5127439930978	505.603618754297
PBX1	1614.54178582938	140.170272843008	940.823784773916
PCSK5	1323.41945570972	288.261347687124	916.644085280112
PDGFRB	2384.5544850826	26.6455408782459	164.684665962484
PDIA3	1524.52405833547	4255.84742758902	3076.48958320552
PDLIM1	1043.30463376002	49.5327831068551	563.772338827867
PDLIM2	3797.01857702725	5790.53237787468	3048.26092952808
PDZRN3	2164.74026126571	19.2800283084943	44.977993113352
PEAR1	739.496843331143	6.22303189969811	24.1828242453699
PFKFB4	885.917137271853	180.562211307857	3235.13072441885
PGF	981.446277194811	35512.4825457369	10933.2193771803
PHKG2	578.598246611322	2873.61259091496	2112.88210349687
PHLDA2	203.908832926541	7610.77218640692	3421.07730430497
PHLDB2	303.034066198301	124.259493024356	1162.11196503991
PHLDB3	388.214048521757	2134.67864797532	792.716736256062
PHLPP1	234.236770623322	1187.91788486216	842.240045963169
PHOSPHO1	19.7074981596277	2211.43494059838	78.7830200388909
PHYHIPL	5.96634246808276	396.575106596523	22.5965459519182
PID1	25.5545010736526	1410.22918483476	180.301093512906
PIEZO2	441.399869791615	10.2951504877016	66.7369022467435
PIF1	128.76472197054	53.4490537222169	586.940009368396
PIK3C2A	731.812465512856	1913.26958246214	2353.93488537119
PIK3CB	112.353690007591	197.281519599285	1759.3612715852
PIM1	400.108201318389	139.501140564701	1805.17768405376
PIM3	602.858417064446	2459.20105925638	2090.12332919655
PJA1	916.615213695113	38.8911211626365	722.740897311681
PKD2	742.670264213594	37.0591979208456	640.371553928083
PKDCC	3032.00470600019	63.6168045612561	462.047252881181
PLCD3	269.967970987349	1785.89559636334	434.251907596758
PLCE1	55.043355466299	11.1865418287233	777.231226068373
PLCXD1	2269.81739367455	4858.94255725438	5392.4464364648
PLCXD3	792.052841029826	16.2987060278923	72.752859224053
PLEKHA2	116.127371918833	51.6618239334653	534.121854289173
PLEKHA5	730.168883978764	52.385668248593	400.338218698466
PLEKHF1	84.1325293452039	1914.42903177235	1292.20708485146
PLEKHG5	495.434335450266	10.667647037989	52.4696070865611
PLEKHO1	485.718421484289	14.3510583985733	179.045094450507
PLIN5	7.56718187935673	24.443479863694	197.24641024707
PLK1	447.875728249267	60.9665226675444	1510.4870291033
PLOD2	490.455040872429	73.0510975726444	1783.86956371042
PLPP3	521.486351045972	6220.86722234449	1120.59544459877
PLSCR5	1272.68286396617	17.4519941405499	46.8663658857238
PNCK	42.0790374600802	85.6720475188485	1141.20226898358
PODXL	1012.5472605839	18.9026867592128	35.3290302539228
POU2F3	32.0803317550187	398.575674758514	130.489104862901
PPFIA4	177.29198170088	9.94574458210562	807.256069752098
PPM1B	402.694541916864	4129.27349550257	890.148268369955
PPM1D	110.107506051315	1497.7539366834	348.314726208815
PPME1	451.645411138636	343.475123385771	3470.89707640164
PPP1CB	1863.06045795027	4278.47735723829	3956.98665239555
PRAG1	1130.53671449704	33.3528848938727	329.433695326966
PRC1	347.157613234534	111.496637409839	1841.99087137609
PREX1	7.61566270325254	236.253140215162	31.0979679904028
PRICKLE2	790.470056105843	128.631949647135	479.734228531175
PRKCZ	913.181444437539	5425.53285964521	2312.76830537576
PRKD1	707.479832606209	6.59303309576239	67.3017793558422
PROSER2	206.843688547498	104.356649405444	1446.40071724352
PRPS1	45.5821129927472	17.9605247890823	361.883855282647
PRR15	3862.36944766819	51.9684550853413	307.516936231497
PRR9	186.795256569404	14683.2720809467	448.17520917955
PRRT4	686.972314133209	26.3899954211071	382.039887002652
PRSS12	3562.25694061962	92.4045170514886	648.231236344204
PRSS23	3824.88851735487	578.267316009468	1201.73106570775
PRTG	4548.23086848052	105.853699638392	1274.25872439633
PSTPIP2	1633.14966235407	139.45865167221	1069.50190748573
PTDSS1	270.540127390422	862.836880429414	579.08940749569
PTH1R	497.875120726277	6.54889608426638	11.8361477051892
PTPRE	27.2147889022888	662.898637199907	469.399084469932
PTPRS	1058.71234019971	83.7952409200913	774.493119200651
PTPRU	313.120920484525	235.904162405513	3497.34221394965
PWWP2B	433.761449835709	2278.33946551464	2398.78975909463
QSOX1	440.823931932103	3011.67908163552	2792.69198103678
RAB11FIP4	1242.56739832272	3027.28491623248	4028.03768506327
RAB11FIP5	200.87669211854	1736.67102881379	1146.87040236587
RAB24	202.556090428065	1000.33629510673	773.753551260431
RAB32	1114.3520564002	45.409393129737	115.356325807364
RAB37	457.279182498604	1.55236838063008	8.58253635445185
RAB3IL1	32.0060385242923	844.991912088544	80.0796933700926
RAD54L	170.78483321573	67.6296722998493	935.057854379676
RAP2C	1841.35018131448	182.713166869818	1297.17708861779
RASAL2	270.002118576517	924.285467608262	1102.81036596768
RASL11B	30.2859681280048	88.1706056699891	920.126545471852
RBPMS2	124.307589113776	852.201885364616	222.186020250548
RESF1	621.116505451341	30.5157042957932	175.931675344609
RHOBTB1	353.624565407108	5866.02122272621	456.68365900381
RHOBTB3	2440.26322205563	124.24342336907	2541.54624069372
RIMS2	477.825956556053	7.30273286502123	50.6811057463015
RIPOR2	233.544216865473	1658.5655370138	315.952421403849
RMI2	171.431279273058	82.5437902645529	622.180181218495
RNF11	281.781634226066	857.111111392968	485.972900580539
RNF111	245.316599448216	959.592026438807	959.09333584474
ROR1	570.100205522926	18.2360291076994	151.719648114883
RYBP	1080.5850094147	3160.9556530799	2209.2160058636
RYR2	1377.98677909744	18.1570071092596	88.633657321993
S100A13	5059.89185657838	300.519852372309	2765.22580540616
S100A4	3895.99427284613	390.527541648195	312.483883680259
S100A6	13171.3188160591	1389.43394557924	654.596965666035
S100P	128.049422769924	5702.44214503491	1103.68021685699
SALL3	1112.81519585495	82.0870456658561	504.948110515249
SAPCD2	276.750895687754	120.102472836267	990.641750334771
SASH1	332.45861521182	198.867160943919	1309.81777606764
SAT1	3538.14204875244	2427.90288204111	22680.6115707184
SC5D	2172.92936544796	52.9481840258896	784.801983626678
SCUBE3	1086.25130876984	101.996638984571	459.048112644427
SDC1	227.588774760134	11048.3094085379	866.053634251996
SEMA5A	2108.85217980283	62.2417856430592	484.768485688888
SEMA7A	145.95063732337	3103.21666640206	827.210280315603
SERINC5	3090.71245330305	217.962133428217	721.448237601312
SERP1	2049.80351746773	5715.4179183781	4375.98359632906
SESN3	3679.87163628869	63.3794747224111	367.250720904809
SESTD1	82.2970369949784	985.972142720732	307.707670221057
SETBP1	770.278741565765	21.7912993539353	340.883260051972
SFMBT2	267.075934824862	48.4209827419517	1561.05056259976
SFRP1	4087.02456656832	95.6442420959336	711.852907512705
SFXN3	214.306291130053	45.2207246365246	891.995222210065
SGK1	387.550165369205	6199.22372866316	630.18304354483
SH2B2	865.117816877425	2211.68315480266	2284.09094468738
SIAH1	309.424709350542	3964.63105203466	989.215855050526
SIAH2	640.414426911836	2302.06848917111	1008.89445566906
SIN3B	1533.68324841833	5693.11573312841	7295.7687342548
SLC12A2	929.353936803919	65.2464333535262	182.35460661934
SLC13A4	101.14522850915	4136.29533035441	436.432753238464
SLC15A2	73.1222010618871	25.7589188053018	637.259961104292
SLC19A1	115.796960642058	4308.40049299907	618.931882225525
SLC1A6	114.187816822458	15.1260161306996	517.72892259842
SLC22A11	5.29649569213604	766.629362542227	55.7686206236123
SLC25A25	82.4459889774879	1269.3668566347	211.827471909042
SLC2A3	18154.5322229689	1701.95958261167	12519.7741879377
SLC35F2	1688.67453479484	89.6793359230771	799.511659084608
SLC36A1	1511.19343041116	64.7299205296806	659.25528616236
SLC38A3	36.1239849989344	1797.57897174877	87.4083956620054
SLC38A9	161.305850701969	1326.95692437205	1225.45505786225
SLC40A1	397.450060833371	4737.22474467571	1108.42236865108
SLC43A2	245.339303767016	5834.59537380836	1940.82823563431
SLC49A3	62.0573441266944	585.213562033544	383.687779316982
SLC49A4	121.625070546719	1108.08256581074	562.881428289366
SLC4A8	579.34753857831	7.1339370062256	157.337619668866
SLC52A3	12.0848400969791	606.928627511369	42.9324955050595
SLC7A6	365.067491845419	3188.89228130364	2187.59441641522
SLC7A8	1065.78777557247	10675.7391492942	2913.37446296072
SLC8A1	1021.51010557345	64.7990691435166	675.683660223656
SLC9A1	499.958445066375	3064.8567143797	1719.73407714822
SLC9A3R1	8479.97042531722	369.198836870416	1398.23077982151
SLCO2A1	1408.91082264597	15.2217802445395	183.97839096158
SLIT3	1754.614795651	11.6521897530009	22.4731230605948
SLTM	567.103107106598	4451.50033878913	1530.71960444693
SMAD3	1803.17672403398	111.088133271147	310.615067021105
SMOX	85.9532403790874	1058.50275887546	232.267655760558
SMPDL3B	23.6284038298602	685.559399889792	415.404699684088
SMTNL2	2762.20420696143	66.2910557316089	1623.31395292532
SNAI2	717.249434008431	5.15900788404235	19.4621825218801
SNX27	270.498280694974	1175.36777811468	955.328585425416
SOCS1	267.712655735574	4111.75570841224	635.985050553826
SORL1	1930.24036446432	76.2610530322547	816.599281032221
SOX4	5204.72156547961	958.191394635804	3352.02600457712
SOX5	590.426136302252	7.47891976777591	80.491824736909
SOX7	2565.00489084313	77.8588205902412	119.812936227017
SP6	202.532579744797	3115.62093858416	1969.5070005842
SPAG9	425.300645640874	2380.1682066972	1906.83497488972
SPATA13	19.5844770169327	412.694568589169	227.852284294616
SPIRE2	178.072245622469	3065.25395620293	2918.21875716436
SPNS2	3962.44626334242	427.841154185319	1118.84361367106
SQSTM1	1207.94723644634	8188.93612841528	6660.97389213057
SRI	3936.73023791718	173.297166303089	1929.74630376429
SRPRA	617.125846174735	2150.37298117153	1197.62507038363
SRXN1	50.203817653777	788.051550986531	203.377505413863
ST3GAL1	1668.80632513651	670.15152074969	740.173261693259
STBD1	174.914728120705	23.7020518796804	665.187412667264
STC2	3778.91194881809	288.442069528703	3247.32273656288
STK40	429.374246006458	2677.86432390083	948.426154882362
STOM	2403.90611503752	33.0657486853071	330.565032876344
STON2	1283.08189302873	80.086264921849	1092.66333814809
STPG3	17.6631050067546	10.199954530991	163.318681277497
STX5	1030.74524936978	1938.97415040611	1483.64765772247
SULF2	1148.89567275683	28.9440447785073	76.5028478805706
SV2A	1010.66242816008	27.8570714814236	155.196818576508
SYNE1	82.2348340225638	38.071112545612	1175.63299891064
SYNE3	1290.74199192588	27.4204819230462	333.183232592784
SYNPO	138.879878970891	359.383454920194	2247.03723118408
TACC3	398.035641533668	47.5514418839814	1402.74029462598
TAF13	233.199935347467	1115.53902857344	439.246013741731
TANC2	4283.2182995849	216.523307040921	3375.26617851337
TBC1D10A	473.568219682756	1176.45433865608	1488.47014620827
TBC1D20	500.399619631661	1151.58718136279	961.232445500686
TBX3	3002.5642671229	6678.07699145071	4940.30370501391
TCEA3	22.7498704554765	24.1813377781257	792.738604416843
TCF4	449.23455843362	5.02325713057787	35.1346013832293
TCIM	977.333057877684	11.6880781489826	12.0105609715199
TCP11L2	150.541122986789	889.502086574258	347.40266897412
TEAD3	1064.10584095509	2898.02877777604	3499.71895940543
TENM4	1567.83036887567	46.8355903546367	465.77449003827
TENT5A	343.387080681778	5772.73410340393	3061.97072474655
TFAP2C	837.858245082021	4617.45496295667	1784.31613806779
TGFBI	21289.4522074083	138.234519808952	424.484911846472
TGFBR1	669.36210066655	16.1005290901648	192.15154342768
TGFBR2	274.419048417225	3024.55238104372	985.154169282016
THY1	509.239143272584	2.638377773133	4.24815925957928
TICRR	115.769737943969	134.999901661681	868.463268323704
TINCR	141.401387981541	1642.8256631596	864.425572137882
TLE4	1331.8213777889	87.6618586684438	575.507515187938
TLE5	341.357991111805	1131.02438693491	1462.30706833382
TLN2	4556.76912835322	56.2329377722103	309.653954661548
TMCC3	843.183572475099	120.813836534579	419.173048630675
TMEM178B	550.59765008662	23.5286543164788	37.2162369303184
TMEM40	41.7787683177969	1040.99762424999	378.516921578238
TMEM51	568.430454780312	32.0290882996652	81.6562678559179
TMEM63A	397.910996452572	157.176034960363	1715.7724407475
TMOD1	3.77618615486413	496.164939759856	28.6266832501704
TMPRSS2	14.3176787667809	587.896444006979	183.522152034311
TMTC2	745.644900067153	45.4923082861629	537.164776389784
TNC	2885.14595145341	38.7935841455444	119.712507148535
TNFAIP2	72.7440232022802	2775.46878050148	285.314899931761
TNFRSF19	1975.67656466175	31.0212494248897	152.116706465831
TNFRSF1B	299.39520925969	15767.1927158249	1002.37315571165
TNFSF10	75.1910572813504	41.9731423044323	1977.06746043942
TNNT3	18.8165639086651	23.9704243080721	929.914394234266
TOP2A	668.835998631065	97.0447519501323	3021.44526096808
TP63	9.01557420519308	8.85969653857321	650.734328516859
TPX2	730.164984904602	100.91000641844	2734.90300246053
TRIL	1354.58726148708	11.1362616602111	52.0294680595581
TRIM14	226.794312435983	25.3311420692258	934.500057607367
TRIM38	183.567059621222	63.7377631813802	1314.95147253526
TRIML2	1367.90589755121	51.4070481245332	327.033489753964
TRMT9B	493.322967172767	9.54108278895664	89.6788469496265
TROAP	312.700862769707	25.1091737004533	972.795145961157
TRPV2	58.8392529759308	3149.03443263621	177.697910169195
TSC22D3	19.6504556007513	9.97277976933437	233.45077775157
TSPAN15	3014.20504907805	542.699143857796	1912.75943592828
TSPAN9	371.374589517069	1496.33927710039	701.34967534941
TTC7B	284.758760013858	1547.46279308986	1736.9876657684
TTN	2.90851115128844	27.2382319408139	460.69248764111
TUBB2A	983.122580410823	39.021466856959	199.28629085181
TUBB2B	4063.5460933098	72.8011760137785	643.408312116062
TUBB6	1433.86741131297	51.2063460757824	556.729178580697
TUT7	919.455167779716	2022.05965668969	2619.11818391004
TWIST2	30.3990741210345	951.77067385169	103.993316249386
TYMP	1015.51085680773	18.4751584539606	487.016259726519
TYRO3	1206.13501883405	5412.70045197737	3591.89313024431
UAP1L1	176.406313940334	82.2150741800129	740.390767772539
UBALD2	313.717312665031	2769.60878207245	1236.59142104793
UBAP1	441.400542966283	1375.74863740552	1192.87158904189
UBASH3B	2143.81996334351	111.51439387553	1150.55140914715
UBE2C	614.916421693155	92.1453137882774	2650.38372181485
UBIAD1	97.0898038989993	645.385207848897	314.43064414486
UBL3	1378.52886567185	62.9280423644209	416.611351816633
UHRF1	79.9577805001093	28.3981825617647	612.835231293592
UNC5B	958.296951702521	91.3490138762492	333.092034987618
UNC5C	913.533584639721	13.9468667531005	83.4972320560712
UPP1	3337.62587556066	286.075798568508	1579.6418348619
VASP	1360.44919420077	4150.76867897765	2981.23293532129
VGLL1	512.885172457437	736.733444791173	4327.46107197943
VIM	6911.46968936005	45.9926094820751	136.268164250648
VSIR	36.6412868210254	854.493516950998	309.685771442853
VTCN1	7102.3292915064	164.604731864283	1904.13653311361
WASF1	928.803710604382	15.2726372390868	291.937716430708
WDR26	877.407093008935	2146.12434922787	2223.05656164374
WEE1	354.816023014523	522.660255152195	2900.45826411841
WFDC2	1779.30223925879	211.071637243411	1553.2266889297
WFIKKN1	1157.00445180666	51.9650015072	155.589124637354
WIPF1	1393.95915826014	15.1892558168724	36.5329204864697
WNK2	21.5043862582504	2020.43707480192	282.033594346972
WNT7A	18.4711674790059	44.5328760475187	666.711891722536
WWC1	213.640063160582	1994.90917924381	882.544042197789
XBP1	1090.07677148463	3668.89656698194	2253.8300801494
XYLT1	77.7931999291227	46.2020306679511	1035.27307222141
YY1AP1	326.616958366891	1346.21664064274	998.753036323421
ZBTB7B	289.809820085488	1224.61120237845	1133.89725695874
ZCCHC8	231.387539350367	1091.16767878067	710.476093158147
ZFAND2A	106.754989592949	472.25283462947	241.878978113792
ZHX2	460.412193609472	10.2370159519151	82.7070265769632
ZMIZ1	1502.96564401272	138.555116896984	355.422874676894
ZNF114	97.7124094081251	1348.02573879276	672.103518307567
ZNF175	656.201041741737	96.8725913084255	3353.98265872242
ZNF318	694.347548179347	15.1338180980893	306.432864769861
ZNF331	448.483617104638	464.756235010038	3893.82007466004
ZNF488	36.0965852845863	2108.38077746887	227.525961441872
ZNF608	847.255277375685	23.586131203491	581.125011461159
ZNF670	169.381146020643	40.9293799708751	1024.53878375187
ZNF775	799.037208603422	20.0753837048402	385.554861777923
ZYX	1274.61258624105	155.034929894255	980.933753819349
